statenum,casenum,vnumber,pnumber,atmcond,acctime,dayofweek,holiday,numfatal,speeding,age,alcres,drugres3,sex,vfatcount,commlic,dricondatcrashtime,malcohol,dridistract,drivisobs
30,200,2,1,1,1233,6,0,1,0,23,996,0,1,0,0,0,0,0,6
31,92,1,2,10,1320,6,0,2,0,23,996,0,1,2,0,99,0,0,0
31,110,1,1,1,124,1,0,1,0,23,108,0,1,1,0,9,1,0,0
31,110,1,2,1,124,1,0,1,0,23,996,0,1,1,0,9,1,0,0
31,145,1,1,1,2138,6,0,1,0,23,0,0,1,1,0,0,0,0,0
31,150,1,2,1,2207,4,0,1,0,23,996,0,1,1,0,9,1,0,0
31,161,2,1,1,1533,6,0,1,0,23,0,0,1,0,6,0,0,0,0
31,190,2,1,1,1910,5,0,1,0,23,0,0,1,0,0,0,0,0,0
31,208,1,4,10,2000,2,0,1,0,23,996,0,1,0,0,0,0,0,0
32,2,2,1,1,2145,4,0,1,1,23,996,0,1,0,0,0,0,0,0
32,46,1,1,1,1857,2,0,1,0,23,996,0,1,0,0,0,0,0,0
32,68,1,1,10,1742,6,0,1,1,23,0,0,1,1,0,0,0,0,0
32,80,1,1,1,1334,3,0,1,1,23,0,0,1,1,0,0,0,0,0
32,80,2,1,1,1334,3,0,1,1,23,996,0,1,0,0,0,0,0,0
32,84,1,1,1,412,7,0,1,1,23,42,0,1,0,0,"02, 09",1,0,0
32,86,2,1,1,753,5,0,1,0,23,0,0,1,1,0,9,0,0,0
32,120,1,1,10,1258,1,0,1,1,23,0,0,1,1,0,0,0,0,0
32,136,1,1,1,545,6,0,2,0,23,234,0,2,1,0,9,1,0,0
32,151,1,1,1,758,2,0,1,0,23,996,0,2,0,0,0,0,0,0
32,160,1,4,1,331,1,0,2,0,23,996,0,1,2,0,9,1,0,0
32,200,1,1,1,32,7,0,2,1,23,0,600,1,1,0,9,0,0,0
32,216,1,1,1,523,6,0,1,1,23,201,0,1,1,0,9,1,0,0
32,232,1,1,2,2103,2,0,1,0,23,996,0,1,0,0,0,0,0,0
32,239,2,2,1,1931,7,0,1,0,23,996,0,2,0,0,9,1,0,0
32,279,1,2,1,2210,7,0,1,0,23,996,0,2,0,99,99,0,99,99
33,67,1,1,1,200,7,0,1,1,23,214,0,1,1,0,9,1,99,0
33,84,1,1,1,1921,3,0,1,1,23,155,0,1,1,0,9,1,0,0
34,25,4,1,1,2215,1,0,1,0,23,996,0,1,0,0,0,0,0,0
34,62,1,1,1,119,6,0,1,1,23,256,0,1,1,0,9,1,0,0
34,97,1,2,1,2104,4,0,1,1,23,18,605,1,1,0,9,1,93,0
34,99,2,1,1,845,5,0,1,1,23,0,0,1,1,0,99,0,0,0
34,104,2,3,1,822,1,0,2,1,23,996,0,2,2,0,99,0,0,0
34,163,1,1,10,600,4,0,1,1,23,0,0,1,1,0,0,0,96,0
34,174,6,1,1,632,2,0,1,0,23,996,0,2,0,0,0,0,0,0
34,177,1,1,1,2020,5,0,1,1,23,0,0,1,1,0,99,0,0,0
34,224,3,1,2,1921,5,0,1,0,23,996,0,1,0,0,0,0,0,0
34,231,1,1,1,44,7,0,1,0,23,282,0,1,1,0,98,1,0,0
34,242,2,1,1,2229,6,0,1,0,23,996,0,1,0,0,0,0,93,0
34,266,1,2,1,2355,2,0,2,1,23,0,0,1,2,0,99,0,0,0
34,307,1,1,1,1112,6,0,1,0,23,0,0,1,1,0,99,0,93,0
34,327,2,1,1,141,3,0,1,0,23,0,0,2,1,0,99,0,0,0
34,331,1,2,2,2334,7,0,1,0,23,996,0,2,0,0,9,1,93,0
34,333,1,1,1,1034,5,0,1,0,23,0,0,2,0,0,0,0,0,0
34,381,1,1,1,2234,6,0,1,0,23,277,0,1,1,0,99,1,0,0
34,381,1,2,1,2234,6,0,1,0,23,996,0,2,1,0,99,1,0,0
34,386,1,2,5,2049,5,0,1,0,23,996,0,1,0,0,0,0,0,0
34,413,1,1,10,2224,5,0,2,0,23,13,0,2,2,0,99,1,0,0
34,429,2,2,1,2045,7,0,2,0,23,996,0,1,0,0,0,0,0,0
34,433,1,1,1,615,4,0,2,0,23,0,0,1,2,0,2,0,0,0
34,442,2,1,2,1837,5,0,1,0,23,165,0,1,0,0,9,1,1,0
34,470,1,1,10,946,5,0,1,1,23,0,0,1,1,0,99,0,99,0
34,480,1,1,2,152,3,0,1,1,23,150,0,1,1,0,99,1,93,0
34,485,1,1,1,300,1,0,1,0,23,194,0,2,0,0,99,1,0,0
34,490,2,1,2,1909,2,0,1,0,23,996,0,2,1,0,0,0,0,0
34,507,1,1,1,414,5,0,1,0,23,0,0,1,1,0,2,0,0,0
34,523,1,2,1,202,7,0,2,1,23,0,605,1,2,0,99,0,93,0
35,19,1,2,1,2037,4,0,1,0,23,996,0,1,0,0,0,0,96,0
35,31,5,1,1,958,6,0,1,1,23,996,0,1,0,0,0,0,0,0
35,44,1,3,1,1207,1,0,1,1,23,996,0,1,1,0,0,0,0,0
35,61,2,4,1,1606,2,0,1,0,23,996,0,1,0,0,9,1,0,0
35,102,1,1,1,1027,7,0,1,0,23,996,0,1,1,0,0,0,0,0
35,105,1,1,1,1412,3,0,1,1,23,0,0,2,1,0,99,0,99,0
35,138,1,1,1,2253,7,0,1,0,23,998,0,2,0,0,9,1,96,0
35,222,1,3,1,2339,5,0,1,1,23,170,417,1,1,2,9,1,0,0
35,232,2,1,1,1130,3,0,1,0,23,0,0,1,0,6,0,0,0,0
35,253,1,1,1,2013,5,0,1,0,23,999,0,1,1,0,99,0,93,0
36,16,1,1,10,2232,6,0,1,0,23,0,0,1,1,0,0,0,0,0
36,62,2,1,1,1844,4,0,1,0,23,995,0,1,0,0,0,0,0,0
36,92,1,3,1,833,4,0,1,0,23,0,0,2,1,0,0,0,17,2
36,135,1,3,1,450,6,0,2,0,23,996,0,1,2,0,0,0,17,0
36,137,1,1,10,2113,3,0,1,1,23,60,0,1,1,0,0,1,0,0
36,152,1,1,1,425,1,0,2,1,23,140,0,1,2,0,0,1,17,0
36,152,1,2,1,425,1,0,2,1,23,240,0,1,2,0,0,1,17,0
36,198,1,2,1,2045,6,0,1,1,23,996,0,1,1,0,9,1,0,0
36,208,2,1,1,548,1,0,1,0,23,0,0,1,1,6,0,0,0,0
36,212,1,1,1,1511,4,0,1,1,23,0,0,1,1,0,0,0,0,0
36,231,1,1,10,1512,4,0,1,1,23,995,0,1,0,0,0,0,0,0
36,250,1,2,1,455,7,0,1,1,23,996,0,1,1,0,9,0,0,0
36,268,1,2,1,2149,6,0,1,0,23,996,0,2,0,0,0,0,0,0
36,273,1,2,1,413,7,0,2,1,23,120,0,1,2,0,0,1,0,0
36,327,1,1,10,730,5,0,1,1,23,995,0,1,0,0,0,0,0,0
36,374,2,1,1,1356,4,0,1,0,23,995,0,1,0,0,0,0,0,0
36,378,1,1,2,500,1,0,1,0,23,189,0,1,1,99,9,1,0,0
36,379,1,1,1,833,4,0,1,0,23,995,0,1,0,6,0,0,0,0
36,380,2,2,1,321,7,0,1,1,23,996,0,2,0,0,0,0,0,0
36,395,1,3,1,1026,4,0,1,0,23,996,0,2,0,0,0,0,17,0
36,425,1,2,1,1653,2,0,1,1,23,996,0,2,0,0,0,0,1,0
36,434,2,2,1,1711,7,0,4,0,23,210,0,2,4,6,0,0,0,0
36,434,2,4,1,1711,7,0,4,0,23,70,0,2,4,6,0,0,0,0
36,434,2,6,1,1711,7,0,4,0,23,996,0,2,4,6,0,0,0,0
36,434,2,9,1,1711,7,0,4,0,23,30,0,2,4,6,0,0,0,0
36,444,1,2,2,1902,2,0,1,0,23,996,0,1,0,0,0,0,98,0
36,454,1,3,10,350,1,0,1,1,23,0,0,1,1,99,9,1,0,0
36,473,2,5,10,1510,5,0,1,1,23,996,0,1,0,0,0,0,0,2
36,491,1,2,2,2130,7,0,1,1,23,995,0,1,1,6,9,1,0,0
36,532,1,1,1,102,5,0,1,0,23,995,0,1,1,0,9,1,0,0
36,540,1,1,1,106,1,0,1,1,23,0,0,1,1,0,0,0,0,0
36,554,1,2,1,1755,2,0,1,1,23,996,0,1,0,6,0,0,0,0
36,557,1,1,10,2011,3,0,1,0,23,995,0,2,0,0,0,0,0,0
36,581,1,2,1,42,1,0,2,1,23,996,0,1,2,0,0,1,0,0
36,617,1,10,1,1449,1,0,1,1,23,996,0,2,1,0,0,0,0,0
36,623,1,2,1,1608,5,0,1,0,23,996,0,2,0,0,0,0,0,0
36,628,1,1,1,2340,1,0,1,0,23,995,0,1,0,0,0,0,0,0
36,633,2,2,2,1129,4,0,1,0,23,996,0,2,1,0,0,0,0,0
36,652,1,1,10,2000,1,0,1,0,23,995,0,1,0,0,0,0,0,0
36,676,2,1,10,2151,3,0,1,0,23,995,0,2,0,0,0,0,0,0
36,704,1,1,1,1221,1,0,1,0,23,0,0,1,1,0,0,0,0,0
36,704,2,1,1,1221,1,0,1,0,23,995,0,1,0,0,0,0,0,0
36,717,2,1,1,1733,3,0,1,0,23,995,0,2,0,0,0,0,0,0
36,736,1,1,1,543,2,0,1,0,23,995,0,1,0,0,0,0,0,0
36,754,1,1,10,1850,3,0,1,0,23,995,0,2,0,0,0,0,0,0
36,765,2,2,1,1935,5,0,1,0,23,996,0,2,0,0,0,0,0,0
36,776,1,1,1,1429,2,0,1,0,23,995,0,2,0,0,0,0,0,0
36,780,1,2,1,2318,1,0,1,1,23,996,0,2,0,0,9,1,0,0
36,818,1,2,10,2330,5,0,2,0,23,0,0,2,2,0,0,0,0,0
36,832,1,3,1,629,1,0,1,1,23,996,0,1,1,0,0,1,0,0
36,846,2,1,2,2048,4,0,1,1,23,160,0,1,1,0,0,1,0,0
36,862,1,1,1,419,7,0,1,0,23,995,0,1,0,0,0,0,17,0
36,892,1,1,1,41,5,0,2,1,23,0,0,1,2,0,0,0,0,0
36,892,1,3,1,41,5,0,2,1,23,0,0,1,2,0,0,0,0,0
36,902,2,1,1,1907,6,0,1,1,23,0,0,1,1,0,0,0,0,0
36,908,3,1,1,1523,6,0,2,0,23,0,0,2,1,0,0,0,0,0
36,922,1,1,1,1933,2,0,1,0,23,995,0,1,0,0,0,0,0,0
36,928,1,2,5,1822,1,0,1,0,23,996,0,1,0,0,0,0,0,1
36,933,2,1,10,1642,1,0,1,1,23,0,0,1,1,0,0,0,0,0
36,936,1,1,10,550,1,0,1,0,23,995,0,1,0,0,9,1,0,0
36,936,1,2,10,550,1,0,1,0,23,996,0,2,0,0,9,1,0,0
36,979,1,1,10,1634,5,0,1,0,23,995,0,1,0,0,0,0,0,0
36,1013,1,1,1,652,6,0,1,0,23,995,0,1,0,0,0,0,0,0
36,1015,1,1,1,40,4,0,1,1,23,180,407,2,1,0,9,1,6,0
36,1016,1,2,1,1215,6,0,1,0,23,996,0,2,0,0,0,0,0,0
36,1036,1,1,10,1712,3,0,1,0,23,0,0,1,0,0,0,0,0,0
36,1039,1,1,1,1900,4,0,1,0,23,995,0,2,0,0,0,0,0,0
36,1043,1,1,1,1147,4,0,1,1,23,996,0,2,0,0,0,0,17,0
36,1043,1,2,1,1147,4,0,1,1,23,996,0,1,0,0,0,0,17,0
37,51,3,1,3,731,4,0,1,1,23,996,0,2,0,0,0,0,0,0
37,64,1,1,3,626,4,0,1,1,23,0,0,2,1,0,0,0,0,0
37,111,1,2,1,638,6,0,1,1,23,996,0,2,1,0,9,0,0,0
37,111,2,2,1,638,6,0,1,1,23,996,0,2,0,0,0,0,0,0
37,152,1,2,1,105,1,0,1,0,23,996,0,1,0,0,0,0,0,99
37,152,1,3,1,105,1,0,1,0,23,996,0,1,0,0,0,0,0,99
37,165,1,1,1,1521,1,0,1,1,23,997,0,1,0,0,9,1,0,0
37,175,1,2,1,1436,1,0,1,0,23,996,0,1,0,0,0,0,0,0
37,199,1,3,1,433,1,0,3,1,23,0,0,2,3,0,9,1,0,0
37,227,1,1,1,631,3,0,1,1,23,999,0,2,1,0,0,0,0,0
37,228,1,1,1,1428,3,0,1,0,23,999,0,1,1,0,99,0,93,0
37,237,1,1,1,2021,5,0,1,1,23,999,0,1,1,0,99,0,0,0
37,271,1,1,2,1159,4,0,1,0,23,996,0,1,0,0,0,0,0,0
37,286,1,1,1,2319,7,0,1,1,23,999,0,2,1,0,9,1,0,0
37,302,1,1,1,618,1,0,1,1,23,20,0,1,1,0,9,1,0,0
37,302,1,2,1,618,1,0,1,1,23,0,0,2,1,0,9,1,0,0
37,313,2,1,1,133,7,0,1,1,23,0,0,1,1,0,9,1,0,0
37,319,1,1,6,1904,5,0,1,1,23,0,0,2,1,0,0,0,0,0
37,347,1,2,1,1315,1,0,1,0,23,996,0,2,0,0,0,0,0,0
37,360,1,1,2,1807,7,0,1,0,23,996,0,1,1,0,0,0,0,0
37,377,2,1,1,1551,2,0,2,1,23,0,0,2,2,0,99,0,0,0
37,412,1,1,1,820,7,0,1,0,23,50,0,1,1,0,99,1,0,0
37,415,1,2,1,503,2,0,2,1,23,90,0,2,2,0,0,0,0,0
37,418,1,1,1,1801,4,0,1,1,23,160,0,2,1,0,9,1,0,0
37,445,2,2,1,1407,7,0,1,0,23,0,0,2,1,0,0,0,0,0
37,449,2,2,1,2010,7,0,4,1,23,0,0,2,3,6,99,0,0,0
37,460,2,1,1,1605,1,0,1,1,23,999,0,1,1,0,0,0,0,0
37,478,2,2,1,958,6,0,1,0,23,996,0,2,0,0,0,0,0,0
37,487,1,2,1,135,7,0,1,1,23,30,0,1,1,0,9,1,0,0
37,508,1,1,1,2119,7,0,1,0,23,15,0,2,1,0,9,1,0,0
37,606,2,2,1,322,1,0,2,1,23,996,0,2,1,0,0,0,0,0
37,606,2,3,1,322,1,0,2,1,23,996,0,2,1,0,0,0,0,0
37,622,1,1,10,2128,3,0,1,1,23,996,0,2,0,0,0,0,0,0
37,626,1,1,1,2240,5,0,1,1,23,0,0,1,1,0,0,0,0,0
37,667,1,1,10,2100,6,0,2,0,23,0,0,1,1,0,99,0,0,99
37,693,1,1,1,2302,7,0,2,1,23,0,0,1,2,0,9,1,0,0
37,707,1,1,1,235,7,0,1,0,23,996,0,1,0,0,99,0,0,0
37,717,1,2,1,756,2,0,1,0,23,996,0,2,0,0,9,1,0,0
37,726,1,1,1,2129,1,0,1,1,23,0,0,1,1,0,0,0,0,0
37,735,1,1,1,420,1,0,1,1,23,996,0,1,0,6,0,0,0,0
37,872,1,1,1,350,6,0,1,1,23,110,0,2,1,0,9,1,0,0
37,876,1,1,1,1834,7,0,2,1,23,996,0,1,2,0,9,0,0,0
37,877,2,1,1,1135,1,0,1,0,23,996,0,2,0,0,0,0,0,0
37,880,1,2,2,2117,2,0,1,1,23,0,0,1,1,0,0,0,0,0
37,905,1,1,1,1558,6,0,2,1,23,40,0,1,2,0,9,1,0,0
37,919,2,2,1,1830,4,0,1,1,23,996,0,1,0,0,9,1,0,0
37,946,2,1,2,1921,6,0,1,0,23,0,0,2,1,0,0,0,0,0
37,947,1,2,1,1949,1,0,1,1,23,996,0,1,1,0,9,1,0,0
37,966,1,1,1,732,4,0,2,1,23,996,0,2,0,0,0,0,0,0
37,989,2,5,1,1550,4,0,1,1,23,996,0,2,0,0,0,0,0,0
37,1028,1,1,1,1936,1,0,1,0,23,996,0,1,0,0,0,0,0,0
37,1030,2,2,1,404,7,0,1,1,23,996,0,2,1,0,9,1,0,0
37,1042,1,1,1,1623,3,0,1,1,23,996,0,1,0,0,2,0,0,0
37,1081,1,2,1,1017,4,0,1,1,23,996,0,2,1,0,9,0,0,0
37,1085,1,3,1,602,3,0,1,0,23,996,0,2,1,0,0,0,0,0
37,1121,1,1,10,1352,1,0,2,1,23,996,0,1,0,0,0,0,93,0
37,1141,2,1,10,1450,2,0,3,1,23,0,0,2,3,0,0,0,0,0
37,1175,2,1,5,821,4,0,1,1,23,20,0,1,1,0,0,1,96,0
37,1178,1,2,5,658,6,0,1,1,23,0,0,1,1,0,0,0,96,0
37,1184,1,1,1,1700,7,0,2,1,23,0,0,1,1,0,9,1,96,0
37,1235,1,1,10,1853,3,0,1,1,23,160,0,1,1,6,99,1,0,0
37,1238,2,1,1,1313,1,0,1,0,23,996,0,1,1,0,0,0,0,0
37,1244,1,3,10,2100,4,0,1,1,23,996,0,1,1,0,9,1,0,0
37,1259,1,1,10,416,3,0,3,1,23,140,0,1,3,0,99,1,0,99
38,41,1,1,1,724,4,0,1,1,23,210,0,2,1,6,9,1,0,0
38,46,1,3,1,2208,7,0,2,0,23,996,0,1,2,0,9,1,0,0
38,61,1,1,1,1408,7,0,1,0,23,103,0,1,1,0,9,1,0,0
39,20,1,1,10,2134,4,0,1,0,23,996,0,1,0,0,0,0,0,0
39,68,1,1,1,1006,3,0,1,0,23,0,295,2,1,0,98,0,0,0
39,102,1,1,1,2140,6,0,1,0,23,210,0,1,1,6,0,1,99,0
39,119,1,1,1,620,6,0,2,1,23,256,0,1,2,0,9,1,0,0
39,119,1,2,1,620,6,0,2,1,23,996,0,1,2,0,9,1,0,0
39,133,1,1,5,943,4,0,1,0,23,0,0,1,1,0,0,0,0,0
39,143,2,1,1,1859,1,0,1,0,23,0,0,1,0,6,0,0,0,0
39,155,1,1,1,2335,7,0,1,1,23,0,0,1,1,0,96,1,0,0
39,181,2,1,10,1943,2,0,1,0,23,996,0,1,0,6,0,0,0,0
39,195,2,5,1,1412,6,0,1,0,23,996,0,1,0,0,0,0,0,0
39,195,2,6,1,1412,6,0,1,0,23,996,0,1,0,0,0,0,0,0
39,217,1,1,1,2351,6,0,1,1,23,196,0,1,1,0,9,1,0,0
39,225,1,1,1,815,1,0,1,1,23,996,0,1,1,0,96,0,0,0
39,275,2,3,1,1140,4,0,1,0,23,996,0,1,0,0,0,0,0,0
39,288,1,2,1,239,7,0,1,0,23,996,0,1,1,0,9,1,0,0
39,291,1,1,10,1523,4,0,1,0,23,0,996,2,0,0,9,0,99,0
39,301,1,1,2,25,4,0,1,0,23,174,0,1,1,0,9,1,0,0
39,311,1,1,1,1255,2,0,1,0,23,0,0,1,1,0,0,0,0,0
39,354,1,1,1,1323,6,0,1,1,23,997,0,1,1,0,96,1,0,0
39,355,2,1,1,1605,3,0,1,1,23,0,0,2,0,0,0,0,0,0
39,355,2,2,1,1605,3,0,1,1,23,996,0,1,0,0,0,0,0,0
39,374,1,1,2,421,2,0,1,0,23,224,0,1,1,0,0,1,0,0
39,419,1,1,10,126,6,0,1,1,23,997,0,1,1,0,0,1,0,0
39,435,2,1,10,1615,7,0,1,0,23,0,0,1,1,0,0,0,0,0
39,481,1,1,2,2245,6,0,1,1,23,226,0,1,1,0,9,1,0,0
39,488,1,1,10,200,3,0,1,0,23,190,0,1,1,0,9,1,0,0
39,503,2,1,10,1833,5,0,1,1,23,996,0,2,0,0,0,0,0,0
39,519,1,1,1,1100,6,0,1,0,23,996,0,2,0,6,0,0,0,0
39,535,1,1,1,740,3,0,1,0,23,0,0,2,0,0,9,0,12,0
39,552,5,1,10,1447,6,0,1,0,23,997,0,1,0,99,0,0,0,0
39,658,2,1,1,1907,7,0,1,0,23,997,0,2,0,0,96,1,96,0
39,705,1,1,1,2107,2,0,1,0,23,0,0,2,1,0,0,0,5,0
39,708,1,1,1,215,4,0,1,1,23,86,0,1,1,0,0,1,0,0
39,723,1,4,1,515,3,0,1,0,23,996,0,1,0,0,0,0,0,0
39,755,1,2,10,2321,7,0,1,0,23,996,0,2,1,0,0,0,0,0
39,793,1,1,1,1255,6,0,1,0,23,0,0,1,1,0,0,0,0,0
39,811,1,1,1,1446,2,0,1,0,23,0,0,1,1,0,0,0,0,3
39,820,1,3,1,223,5,0,1,1,23,996,0,2,1,0,10,1,0,0
39,820,1,4,1,223,5,0,1,1,23,996,0,2,1,0,10,1,0,0
39,831,1,1,99,1343,7,0,1,0,23,996,0,1,1,0,0,0,0,0
39,836,2,1,1,1358,2,0,1,0,23,996,0,2,0,0,0,0,0,0
39,848,2,1,1,1300,3,0,1,1,23,0,0,2,1,0,8,0,0,0
39,875,1,1,1,551,2,0,1,0,23,0,0,1,1,0,96,0,0,0
39,877,1,2,1,37,4,0,1,1,23,996,0,1,1,0,9,1,0,0
39,878,1,2,1,2338,7,0,2,1,23,130,0,1,2,0,0,1,0,0
39,893,1,1,10,337,7,0,1,0,23,166,0,1,1,0,0,1,0,0
39,907,2,1,10,946,1,0,1,0,23,0,0,1,1,0,0,0,0,0
39,936,1,1,10,741,6,0,1,0,23,996,0,1,0,0,0,0,0,0
39,950,1,1,1,252,5,0,1,0,23,996,0,1,0,0,0,0,0,0
39,959,1,1,1,40,7,0,1,1,23,312,0,1,1,0,9,1,0,0
39,959,1,3,1,40,7,0,1,1,23,996,0,1,1,0,9,1,0,0
39,989,1,2,10,1840,1,0,1,0,23,996,0,2,0,0,0,0,0,98
39,1037,1,1,10,616,7,0,2,0,23,140,0,1,1,0,98,1,99,0
39,1071,2,1,1,1535,3,0,1,0,23,0,0,2,0,0,0,0,0,0
40,8,1,1,10,48,6,0,1,0,23,260,0,1,1,0,9,1,99,0
40,41,1,1,1,215,7,0,2,0,23,183,0,1,0,0,9,1,0,0
40,55,5,1,1,220,1,0,1,0,23,996,0,1,0,0,0,0,0,0
40,114,1,1,1,1908,4,0,1,0,23,253,0,1,0,0,9,1,0,0
40,129,2,1,2,1905,6,0,1,1,23,996,0,1,0,0,99,0,99,1
40,131,1,1,1,1451,6,0,1,0,23,996,0,1,1,0,0,0,0,0
40,148,1,2,1,1739,6,0,3,0,23,0,0,1,1,0,99,0,99,0
40,148,1,3,1,1739,6,0,3,0,23,996,0,1,1,0,99,0,99,0
40,173,2,1,10,235,1,0,1,0,23,0,0,1,1,0,0,0,99,0
40,181,1,1,10,245,6,0,1,0,23,996,0,1,0,0,9,1,0,0
40,187,2,2,1,1134,4,0,1,0,23,996,0,2,0,0,0,0,0,0
40,202,1,1,10,113,2,0,1,0,23,0,0,1,0,0,0,0,0,0
40,226,1,1,10,407,1,0,1,0,23,156,0,2,0,0,9,1,0,0
40,264,2,2,1,1825,7,0,1,0,23,996,0,1,1,0,0,0,0,0
40,264,2,3,1,1825,7,0,1,0,23,996,0,2,1,0,0,0,0,0
40,289,2,1,1,1016,5,0,1,0,23,996,0,2,0,0,0,0,0,0
40,294,1,1,1,1000,6,0,1,0,23,996,0,2,0,0,0,0,0,0
40,298,1,1,1,750,1,0,1,0,23,0,0,2,1,0,99,0,0,0
40,305,1,1,10,52,5,0,1,0,23,996,0,1,0,0,0,0,0,0
40,310,2,2,1,1050,5,0,1,0,23,996,0,1,0,99,0,0,0,0
40,325,1,1,1,1353,2,0,1,0,23,996,0,2,0,0,0,0,10,0
40,366,2,1,1,1005,2,0,1,0,23,996,0,1,0,6,0,0,0,0
40,390,1,1,1,309,1,0,1,0,23,190,0,1,1,0,9,1,99,0
40,397,2,1,1,1941,2,0,1,1,23,996,0,1,0,0,0,0,0,0
40,412,2,1,1,2036,7,0,1,0,23,0,600,1,0,0,9,0,0,0
40,431,1,3,1,1730,6,0,1,0,23,0,0,1,1,0,99,0,0,0
40,445,1,2,2,1153,6,0,2,0,23,996,0,1,2,0,0,0,0,0
40,451,1,1,10,2308,4,0,1,1,23,0,0,2,1,0,99,0,99,99
40,497,1,2,1,212,1,0,1,0,23,180,0,2,1,0,99,0,93,0
40,508,1,1,1,457,5,0,1,0,23,0,0,1,1,0,99,0,99,5
40,549,1,1,1,1934,4,0,1,1,23,996,0,1,1,0,0,0,99,99
40,571,2,1,1,1250,4,0,1,0,23,996,0,1,0,0,0,0,0,0
41,21,2,1,10,839,5,0,1,0,23,996,0,1,0,0,0,0,96,0
41,36,1,1,10,1008,4,0,1,1,23,0,0,1,1,0,99,0,0,0
41,53,1,1,1,1528,7,0,1,1,23,0,0,1,0,0,0,0,12,0
41,92,1,3,1,1742,7,0,1,1,23,214,0,1,1,0,99,1,96,0
41,95,1,2,1,2341,7,0,1,0,23,996,0,1,1,6,9,1,96,0
41,109,1,1,1,2105,1,0,1,0,23,996,0,1,0,0,98,0,96,0
41,110,2,1,1,850,6,0,1,0,23,0,0,1,0,0,0,0,96,0
41,168,1,1,10,932,2,0,1,0,23,0,0,2,0,0,0,0,0,0
41,199,1,1,10,2125,5,0,2,0,23,0,410,1,1,0,99,0,96,0
41,220,1,1,1,1420,5,0,1,1,23,996,0,1,1,0,99,0,96,0
41,225,6,1,1,1901,3,0,1,1,23,996,0,1,0,0,99,0,96,0
41,225,6,2,1,1901,3,0,1,1,23,996,0,1,0,0,99,0,96,0
41,248,1,1,1,1038,5,0,1,0,23,996,0,1,1,0,98,0,96,0
41,269,2,1,1,956,4,0,1,0,23,0,0,1,0,6,0,0,96,0
41,270,1,2,1,1929,5,0,1,0,23,996,0,2,0,0,99,0,3,0
41,273,1,1,1,2040,1,0,1,0,23,996,0,1,0,0,0,0,0,0
41,273,1,2,1,2040,1,0,1,0,23,996,0,2,0,0,0,0,0,0
41,316,5,1,1,1905,3,0,1,1,23,996,0,1,0,0,0,0,0,0
41,321,1,2,1,2040,7,0,1,0,23,38,0,1,1,0,9,1,96,0
41,341,1,1,1,1630,5,0,1,0,23,996,0,1,0,0,98,0,96,0
41,349,2,2,4,2011,6,0,1,1,23,996,0,2,1,6,0,0,96,0
41,397,2,1,10,20,3,0,1,0,23,996,0,1,0,6,0,0,96,0
41,409,1,1,98,230,1,0,1,0,23,190,0,1,1,0,98,1,96,0
42,25,1,2,1,1757,4,0,1,1,23,996,0,1,1,0,98,0,0,0
42,41,1,1,1,616,5,0,1,0,23,997,0,1,0,0,10,0,0,0
42,53,1,1,1,613,3,0,1,0,23,0,0,1,1,0,0,0,0,0
42,65,2,1,1,1513,3,0,1,0,23,996,0,2,0,0,0,0,0,0
42,112,1,1,8,710,4,0,1,1,23,0,0,1,0,0,0,0,0,0
42,137,1,1,1,56,3,0,1,1,23,997,0,1,1,0,99,0,0,0
42,140,1,1,1,2200,7,0,1,1,23,227,0,1,1,0,9,1,0,0
42,154,1,2,1,1928,2,0,1,1,23,996,0,1,1,0,0,0,0,0
42,162,1,1,4,150,7,0,1,1,23,140,0,1,1,0,9,1,0,0
42,213,2,1,1,2355,6,0,1,1,23,996,0,1,0,0,0,0,0,0
42,222,1,1,1,320,4,0,1,0,23,0,0,1,1,6,99,0,0,0
42,258,1,1,1,46,6,0,1,1,23,0,0,1,1,0,99,0,0,0
42,338,1,1,1,233,7,0,1,1,23,997,0,1,1,0,99,0,0,0
42,400,1,1,1,527,7,0,1,0,23,167,0,2,1,0,9,1,0,0
42,456,1,2,1,1322,5,0,2,1,23,996,0,1,2,0,0,0,0,0
42,464,3,1,1,10,1,0,1,0,23,996,0,2,0,0,0,0,0,0
42,464,3,3,1,10,1,0,1,0,23,996,0,2,0,0,0,0,0,0
42,471,1,1,1,2048,2,0,1,1,23,0,0,1,1,6,0,0,0,0
42,494,1,1,2,1157,6,0,1,0,23,996,0,2,0,0,0,0,0,0
42,572,1,1,1,1554,5,0,1,1,23,996,0,1,0,0,0,0,15,0
42,574,1,1,8,327,1,0,1,1,23,208,0,1,1,0,99,1,0,0
42,648,2,1,1,732,3,0,1,1,23,0,0,2,1,0,99,0,0,0
42,661,2,1,1,1703,5,0,1,0,23,996,0,1,1,0,0,0,0,0
42,706,1,1,2,712,3,0,1,1,23,996,0,2,1,0,0,0,0,0
42,767,1,2,1,241,1,0,3,0,23,0,0,2,3,0,99,1,99,99
42,793,1,2,1,1741,5,0,1,0,23,996,0,2,1,0,99,0,0,0
42,812,1,2,1,127,7,0,1,1,23,997,0,1,1,0,9,1,0,0
42,850,2,1,1,1622,2,0,1,0,23,996,0,1,1,0,0,0,0,0
42,860,2,1,1,437,4,0,1,1,23,996,0,1,0,6,0,0,0,0
42,873,1,1,1,2058,3,0,1,1,23,0,0,1,1,0,0,0,0,0
